0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
0.25642,0.3967,0.58637,0.30949,0.3088,0.35416,0.47006,0.3967,0.47006,0.52008,0.32227,0.19296,0.58637,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,0.58637,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.58637,0.58637,0.42998,0.52008,0.58637,0.58637,0.52008,0.28597,0.42998,0.27728,0.33485,0.3967,0.17734,0.58637,0.01421,0.36838,0.47006,0.30313,0.30231,0.35416,0.32444,0.58637,0.58637,0.58637,0.47006,0.52008,0.25642,0.07316,0.34383,0.47006,0.01056,0.52008,0.42998,0.52008,0.52008,0.58637,0.58637,0.00292,0.52008,0.15149,0.58637,0.42998,0.52008,0.36838,0.3967,0.47006,0.58637,0.42998,0.15149,0.3967,0.34383,0.52008,0.42998,0.20868,0.32227,0.00099,0.11822,0.58637,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.47006,0.47006,0.47006,0.58637,0.20162,0.58637,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.58637,0.3967,0.52008,0.58637,0.13569,0.47006,0.3967,0.58637,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.47006,0.20162,0.52008,0.58637,0.14068,0.02477,0.52008,0.58637,0.47006,0.52008,0.36838,0.24516,0.13099,0.58637,0.58637,0.47006,0.36838,0.2071,0.58637,0.05786,0.47006,0.42998,0.34383,0.06183,0.58637,0.36838,0.14593,0.40388,0.46818,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.34197,0.08178,0.52008,0.42998,0.52008,0.47006,0.29643,0.52008,0.32671,0.00857,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.1423,0.05658,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.25897,0.27882,0.42998,0.47006,0.58637,0.52008,0.52008,0.52008,0.24358,0.58637,0.58637,0.33173,0.58637,0.10067,0.05739,0.58637,0.3967,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.58637,0.42998,0.11437,0.58637,0.34383,0.52008,1.0,0.58637,0.1072,0.47006,0.47006,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.15878,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.52008,0.34383,0.47006,0.00134,0.02574,0.52008,0.52008,0.36838,0.58637,0.58637,0.52008,0.58637
0.25642,0.3967,0.58637,0.52008,0.47006,0.58637,0.47006,0.3967,0.47006,0.52008,0.17873,0.19296,0.58637,0.58637,0.01375,0.34383,0.47006,0.58637,0.30313,0.33485,0.42998,0.27049,0.58637,0.52008,0.58637,0.04552,0.58637,0.35033,0.24131,0.52008,0.58637,0.58637,0.52008,0.28597,0.42998,0.52008,0.58637,0.3967,0.17734,0.58637,0.01421,0.36838,0.47006,0.30313,0.58637,0.58637,0.58637,0.58637,0.58637,0.58637,0.47006,0.52008,0.25642,0.07316,0.20616,0.31195,2e-05,0.52008,0.42998,0.52008,0.52008,0.32349,0.58637,0.00292,0.52008,0.15149,0.58637,0.42998,0.52008,0.36838,0.3967,0.31836,0.58637,0.42998,0.15149,0.3967,0.34383,0.52008,0.42998,0.3967,0.32227,0.00099,0.11822,0.58637,0.32227,0.58637,0.58637,0.42998,0.42998,0.3967,0.42998,0.3967,0.3967,0.05786,0.42998,0.36838,0.58637,0.47006,0.47006,0.47006,0.47006,0.58637,0.20162,0.58637,0.22095,0.58637,0.58637,0.28597,0.52008,0.24358,0.52008,0.58637,0.3967,0.52008,0.58637,0.19296,0.47006,0.3967,0.3238,0.47006,0.42998,0.52008,0.27049,0.52008,0.47006,0.42998,0.58637,0.58637,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.47006,0.58637,0.52008,0.58637,0.47006,0.20162,0.52008,0.32405,0.14068,0.02477,0.52008,0.58637,0.47006,0.52008,0.36838,0.47006,0.13099,0.58637,0.58637,0.47006,0.36838,0.10386,0.58637,0.05786,0.47006,0.42998,0.34383,0.08663,0.58637,0.36711,0.14593,0.52008,0.58637,0.17026,0.52008,0.3967,0.58637,0.58637,0.58637,0.47006,0.36838,0.58637,0.58637,0.58637,0.08178,0.52008,0.42998,0.52008,0.47006,0.52008,0.52008,0.52008,0.00857,0.58637,3e-05,0.36838,0.52008,0.58637,0.52008,0.25642,0.07316,0.06932,0.52008,0.58637,0.42998,0.10386,0.47006,0.58637,0.1357,0.42998,0.52008,0.42998,0.47006,0.58637,0.52008,0.52008,0.52008,0.24358,0.58637,0.58637,0.58637,0.58637,0.10067,0.09189,0.58637,0.3967,0.42998,0.36838,0.47006,0.58637,0.36838,0.52008,0.58637,0.42998,0.11437,0.3324,0.34383,0.52008,0.58637,1.0,0.12768,0.27543,0.47006,0.52008,0.42998,0.58637,0.3967,0.47006,0.58637,0.28597,0.32227,0.28597,0.3967,0.58637,0.58637,0.32227,0.28886,0.18779,0.47006,0.00134,0.02574,0.52008,0.35095,0.36838,0.58637,0.58637,0.52008,0.58637
0.0773,0.09469,0.1072,0.10386,0.11437,0.1072,0.11437,0.09469,0.10067,0.10386,0.07316,0.06575,0.1072,0.1072,0.01045,0.0892,0.10067,0.1072,0.06908,0.11812,0.09761,0.08415,0.1072,0.10386,0.1072,0.02384,0.1072,0.14674,0.09385,0.11822,0.1072,0.1072,0.10386,0.08178,0.09761,0.1107,0.1072,0.06244,0.06575,0.1072,0.00897,0.06204,0.10067,0.08415,0.1072,0.1072,0.1072,0.1072,0.1072,0.08932,0.07631,0.08765,0.06008,0.13182,0.10889,0.16027,2e-05,0.10386,0.06733,0.10386,0.10386,0.10569,0.11882,0.0025,0.10386,0.05933,0.1072,0.09761,0.1107,0.09189,0.10067,0.10122,0.1072,0.09761,0.06932,0.1072,0.0892,0.10386,0.09761,0.09469,0.09189,0.00096,0.05786,0.1072,0.08663,0.1072,0.1072,0.11822,0.1107,0.09469,0.06071,0.09469,0.10067,0.03418,0.10386,0.1107,0.1072,0.10067,0.10067,0.10067,0.10067,0.1072,0.06751,0.1072,0.0892,0.1072,0.11437,0.08178,0.06622,0.0795,0.10386,0.1072,0.09469,0.10386,0.1072,0.06932,0.10067,0.10067,0.11389,0.0684,0.09761,0.10386,0.08415,0.16387,0.10067,0.09761,0.1072,0.1072,0.11437,0.1072,0.06932,0.09761,0.08415,0.10386,0.10386,0.1072,0.09469,0.057,0.1072,0.10386,0.1072,0.10067,0.06751,0.10386,0.11129,0.05373,0.01809,0.16387,0.1072,0.10067,0.10386,0.09189,0.10067,0.0512,0.1072,0.11437,0.10067,0.09761,0.05244,0.1072,0.03418,0.11437,0.11822,0.0892,0.04157,0.1072,0.12189,0.06406,0.10386,0.1072,0.06086,0.10386,0.09469,0.1072,0.1072,0.1072,0.10067,0.05691,0.1072,0.1072,0.1072,0.03805,0.10386,0.08313,0.10386,0.10067,0.10386,0.10386,0.10386,0.0055,0.1072,0.01178,0.09189,0.10386,0.1072,0.10386,0.08178,0.04348,0.0321,0.10386,0.1072,0.09761,0.05244,0.10067,0.1072,0.06086,0.09761,0.10386,0.09761,0.10067,0.1072,0.10386,0.10386,0.10386,0.06563,0.1072,0.05859,0.1072,0.1072,0.04882,0.03976,0.067,0.09469,0.10386,0.09761,0.1072,0.1072,0.09189,0.1107,0.1072,0.09761,0.05644,0.11421,0.0892,0.10386,0.1072,0.12768,1.0,0.48783,0.1039,0.10386,0.09761,0.1072,0.09469,0.10067,0.1072,0.09189,0.08663,0.07074,0.10067,0.1072,0.1072,0.08663,0.11024,0.07373,0.1072,0.00122,0.0147,0.10386,0.1861,0.09189,0.1072,0.1072,0.10386,0.1072
0.2318,0.34383,0.47006,0.42998,0.3967,0.47006,0.3967,0.34383,0.3967,0.42998,0.15916,0.17734,0.47006,0.47006,0.01375,0.30313,0.3967,0.47006,0.15248,0.27106,0.36838,0.24358,0.47006,0.42998,0.47006,0.04348,0.47006,0.28209,0.20744,0.42998,0.47006,0.47006,0.42998,0.25642,0.36838,0.42998,0.47006,0.17896,0.17734,0.47006,0.01375,0.1754,0.3967,0.27049,0.47006,0.47006,0.47006,0.47006,0.47006,0.26444,0.22082,0.2444,0.13254,0.1229,0.17997,0.26287,2e-05,0.42998,0.19934,0.52008,0.42998,0.26134,0.34491,0.003,0.42998,0.14068,0.47006,0.36838,0.42998,0.36838,0.34383,0.22274,0.47006,0.36838,0.14068,0.34383,0.30313,0.42998,0.36838,0.34383,0.28597,0.00101,0.11822,0.47006,0.28597,0.47006,0.47006,0.36838,0.36838,0.34383,0.19399,0.34383,0.34383,0.05786,0.36838,0.32227,0.47006,0.3967,0.3967,0.3967,0.3967,0.47006,0.18489,0.47006,0.22095,0.47006,0.47006,0.25642,0.22636,0.22095,0.42998,0.47006,0.34383,0.42998,0.47006,0.17734,0.3967,0.34383,0.26045,0.2132,0.36838,0.42998,0.24358,0.30323,0.3967,0.36838,0.47006,0.47006,0.3967,0.47006,0.19296,0.32227,0.27049,0.42998,0.42998,0.47006,0.22095,0.2041,0.47006,0.42998,0.47006,0.3967,0.18489,0.42998,0.26107,0.13099,0.02574,0.30323,0.47006,0.3967,0.42998,0.32227,0.3967,0.13099,0.47006,0.47006,0.3967,0.32227,0.09761,0.47006,0.05786,0.3967,0.36838,0.30313,0.08178,0.47006,0.20237,0.1357,0.42998,0.47006,0.15737,0.42998,0.34383,0.47006,0.47006,0.47006,0.3967,0.17106,0.47006,0.47006,0.47006,0.0773,0.42998,0.2388,0.42998,0.3967,0.42998,0.42998,0.42998,0.00832,0.47006,0.00972,0.32227,0.42998,0.47006,0.42998,0.2318,0.06932,0.06575,0.42998,0.47006,0.36838,0.09761,0.3967,0.47006,0.12652,0.36838,0.42998,0.36838,0.3967,0.47006,0.42998,0.42998,0.42998,0.13448,0.47006,0.23948,0.47006,0.47006,0.09469,0.08663,0.24657,0.34383,0.36838,0.32227,0.3967,0.47006,0.32227,0.42998,0.47006,0.36838,0.1072,0.26922,0.30313,0.42998,0.47006,0.27543,0.48783,1.0,0.24247,0.42998,0.36838,0.47006,0.34383,0.3967,0.47006,0.25642,0.28597,0.15353,0.34383,0.47006,0.47006,0.28597,0.23894,0.16606,0.3967,0.00137,0.02477,0.42998,0.28907,0.32227,0.47006,0.47006,0.42998,0.47006
0.2318,0.18442,0.24819,0.42998,0.3967,0.47006,0.3967,0.34383,0.3967,0.42998,0.28597,0.17734,0.47006,0.47006,0.0133,0.30313,0.3967,0.47006,0.16191,0.32089,0.36838,0.27049,0.47006,0.42998,0.47006,0.04348,0.26912,0.47006,0.36838,0.42998,0.47006,0.47006,0.42998,0.15347,0.36838,0.42998,0.47006,0.18657,0.16362,0.47006,0.17354,0.18687,0.3967,0.27049,0.47006,0.47006,0.25755,0.26927,0.47006,0.30169,0.23539,0.28166,0.14633,0.15795,0.30313,0.3967,0.05244,0.42998,0.20718,0.42998,0.42998,0.47006,0.31503,0.08097,0.42998,0.09415,0.47006,0.36838,0.42998,0.32227,0.34383,0.3967,0.47006,0.36838,0.13034,0.34383,0.30313,0.42998,0.36838,0.34383,0.26949,0.02612,0.1107,0.24753,0.28597,0.47006,0.47006,0.36838,0.36838,0.34383,0.20085,0.34383,0.34383,0.05506,0.36838,0.32227,0.47006,0.3967,0.2326,0.3967,0.3967,0.47006,0.18489,0.47006,0.20162,0.47006,0.47006,0.25642,0.23473,0.22095,0.42998,0.24455,0.18144,0.24924,0.37437,0.10149,0.21085,0.34383,0.47006,0.22082,0.36838,0.42998,0.24358,0.33828,0.3967,0.36838,0.47006,0.47006,0.3967,0.47006,0.19296,0.32227,0.27049,0.42998,0.42998,0.47006,0.22095,0.2089,0.47006,0.42998,0.47006,0.3967,0.21895,0.35499,0.47006,0.13099,0.08054,0.33828,0.47006,0.3967,0.42998,0.32227,0.3967,0.12227,0.36323,0.47006,0.3967,0.32227,0.09761,0.47006,0.05506,0.3967,0.36838,0.21678,0.08178,0.47006,0.32227,0.1357,0.42998,0.47006,0.15737,0.42998,0.34383,0.47006,0.47006,0.47006,0.3967,0.18021,0.47006,0.47006,0.47006,0.0773,0.42998,0.22366,0.42998,0.3967,0.42998,0.42998,0.42998,0.02416,0.47006,0.0165,0.32227,0.42998,0.47006,0.42998,0.2318,0.0564,0.06575,0.42998,0.47006,0.36838,0.09761,0.3967,0.47006,0.12652,0.36838,0.42998,0.36838,0.21085,0.47006,0.42998,0.42998,0.42998,0.16357,0.47006,0.24301,0.47006,0.47006,0.09469,0.08663,0.25198,0.18442,0.36838,0.36838,0.3967,0.47006,0.32227,0.42998,0.24945,0.36838,0.1072,0.47006,0.30313,0.42998,0.47006,0.47006,0.1039,0.24247,1.0,0.42998,0.36838,0.47006,0.34383,0.3967,0.47006,0.16912,0.28597,0.17047,0.34383,0.47006,0.47006,0.28597,0.42998,0.30313,0.3967,0.06547,0.02477,0.22749,0.42998,0.32227,0.47006,0.47006,0.22801,0.47006
0.14548,0.2161,0.52008,0.24684,0.42998,0.52008,0.42998,0.2011,0.26954,0.25194,0.30313,0.18489,0.52008,0.30022,0.01398,0.36838,0.40648,0.5448,0.28597,0.52008,0.22084,0.1507,0.28253,0.47006,0.30022,0.04449,0.52008,0.52008,0.3967,0.28675,0.52008,0.28741,0.50481,0.15191,0.22572,0.47006,0.52008,0.36838,0.11598,0.52008,0.01398,0.34383,0.42998,0.17708,0.52008,0.52008,0.27519,0.52008,0.29004,0.52008,0.42998,0.47006,0.27049,0.07121,0.32227,0.42998,2e-05,0.47006,0.3967,0.47006,0.47006,0.68561,0.52008,0.00289,0.47006,0.14439,0.30022,0.22966,0.28957,0.34383,0.42998,0.42998,0.28536,0.23853,0.14593,0.24541,0.20575,0.47006,0.3967,0.36838,0.30313,0.0331,0.11437,0.29196,0.30313,0.28328,0.32254,0.23945,0.24076,0.22659,0.3967,0.36838,0.21341,0.05644,0.23154,0.2051,0.28898,0.24393,0.42998,0.42998,0.2574,0.48928,0.13306,0.30022,0.13671,0.52008,0.28105,0.27049,0.47006,0.2318,0.32129,0.52008,0.36838,0.47006,0.52008,0.18489,0.24691,0.21341,0.52008,0.42998,0.26067,0.27612,0.25642,0.47006,0.23748,0.3967,0.29265,0.52008,0.42998,0.31459,0.20162,0.34383,0.16997,0.47006,0.27521,0.52008,0.2318,0.42998,0.52008,0.47006,0.52008,0.24393,0.19296,0.47006,0.52008,0.1357,0.0243,0.47006,0.52008,0.42998,0.47006,0.34383,0.42998,0.12652,0.29265,0.2849,0.23868,0.19505,0.10067,0.52008,0.05644,0.42998,0.22665,0.32227,0.08415,0.52008,0.34383,0.09928,0.47006,0.52008,0.16362,0.25661,0.36838,0.27248,0.31375,0.52008,0.42998,0.34383,0.29663,0.2952,0.28834,0.08415,0.47006,0.3967,0.47006,0.42998,0.47006,0.47006,0.24693,0.00844,0.28898,3e-05,0.20973,0.2685,0.52008,0.47006,0.24358,0.07121,0.07121,0.47006,0.29292,0.3967,0.10067,0.52008,0.52008,0.09443,0.3967,0.47006,0.3967,0.24691,0.52008,0.27598,0.47006,0.47006,0.2318,0.28861,0.68561,0.52008,0.30692,0.08899,0.0892,0.52008,0.2161,0.24076,0.19771,0.23607,0.36189,0.19201,0.27117,0.52008,0.3967,0.1107,0.52008,0.19643,0.25752,0.52008,0.52008,0.10386,0.42998,0.42998,1.0,0.22784,0.52008,0.21524,0.22851,0.52008,0.27049,0.34383,0.27049,0.36838,0.52008,0.52008,0.30313,0.47006,0.32227,0.24393,0.00133,0.02625,0.26694,0.47006,0.34383,0.52008,0.52008,0.2632,0.27375
0.19459,0.27055,0.42998,0.3967,0.36838,0.42998,0.36838,0.19892,0.293,0.23613,0.27049,0.17026,0.42998,0.28447,0.01308,0.15348,0.36838,0.24778,0.25642,0.42998,0.21074,0.15473,0.25382,0.47006,0.28447,0.04251,0.42998,0.42998,0.34383,0.24635,0.42998,0.25936,0.21973,0.1479,0.21628,0.3967,0.24842,0.32227,0.12192,0.42998,0.02731,0.30313,0.36838,0.29406,0.42998,0.42998,0.23956,0.42998,0.44411,0.42998,0.36838,0.3967,0.22095,0.06751,0.28597,0.36838,2e-05,0.3967,0.34383,0.3967,0.3967,0.42998,0.42998,0.00282,0.3967,0.1438,0.28447,0.19282,0.27962,0.30313,0.32227,0.36838,0.23606,0.2414,0.1357,0.22635,0.17211,0.26922,0.34383,0.32227,0.27049,0.00096,0.1072,0.3244,0.27049,0.33213,0.25081,0.27192,0.20009,0.18931,0.34383,0.32227,0.19772,0.03441,0.22205,0.2017,0.27116,0.24035,0.36838,0.19576,0.21236,0.28285,0.16193,0.28447,0.15564,0.42998,0.25961,0.24358,0.3967,0.21092,0.3967,0.23398,0.18012,0.3967,0.42998,0.17026,0.2936,0.18996,0.42998,0.21725,0.23568,0.22594,0.25642,0.3967,0.22301,0.19263,0.37609,0.42998,0.2049,0.32381,0.18489,0.30313,0.23866,0.3967,0.26783,0.23738,0.21092,0.36838,0.42998,0.3967,0.22835,0.24035,0.17734,0.3967,0.42998,0.08565,0.02339,0.3967,0.42998,0.36838,0.21171,0.16492,0.36838,0.11822,0.28301,0.24767,0.2683,0.19949,0.09469,0.42998,0.05373,0.26202,0.33786,0.28597,0.0795,0.42998,0.30313,0.12166,0.3967,0.42998,0.16362,0.26532,0.19874,0.30346,0.26836,0.42998,0.36838,0.30313,0.28826,0.2789,0.42998,0.07519,0.3967,0.34383,0.3967,0.36838,0.3967,0.3967,0.3967,0.0082,0.27116,0.0041,0.21699,0.24421,0.42998,0.21901,0.22095,0.06751,0.06406,0.3967,0.26027,0.17413,0.09469,0.36838,0.42998,0.1173,0.34383,0.3967,0.2127,0.2936,0.42998,0.24193,0.3967,0.3967,0.21092,0.27067,0.42998,0.42998,0.34532,0.11542,0.08415,0.42998,0.27055,0.20009,0.20949,0.23419,0.42998,0.20148,0.22131,0.23408,0.34383,0.06176,0.42998,0.20706,0.23718,0.42998,0.42998,0.09761,0.36838,0.36838,0.22784,1.0,0.42998,0.32135,0.20337,0.42998,0.24358,0.27049,0.24358,0.32227,0.42998,0.42998,0.27049,0.3967,0.28597,0.24035,0.0013,0.0243,0.30776,0.3967,0.15378,0.21795,0.2417,0.24844,0.23501
0.25642,0.3967,0.58637,0.52008,0.47006,0.58637,0.47006,0.20447,0.47006,0.26616,0.32227,0.19296,0.58637,0.58637,0.02396,0.18421,0.47006,0.58637,0.30313,0.58637,0.21928,0.13953,0.29748,0.28004,0.58637,0.05054,0.58637,0.58637,0.22781,0.52008,0.58637,0.58637,0.52008,0.28597,0.42998,0.27475,0.58637,0.3967,0.09731,0.58637,0.01421,0.18848,0.24614,0.30313,0.58637,0.58637,0.58637,0.58637,0.58637,0.58637,0.47006,0.52008,0.25642,0.07316,0.34383,0.26589,2e-05,0.52008,0.24373,0.52008,0.52008,0.30299,0.58637,0.00292,0.52008,0.10431,0.58637,0.42998,0.52008,0.36838,0.21835,0.47006,0.58637,0.42998,0.15149,0.3967,0.17853,0.52008,0.2444,0.3967,0.32227,0.00099,0.07911,0.58637,0.32227,0.29635,0.58637,0.42998,0.42998,0.3967,0.23166,0.25082,0.20587,0.03832,0.42998,0.36838,0.29876,0.2406,0.47006,0.47006,0.47006,0.58637,0.20162,0.58637,0.22095,0.30509,0.29707,0.1724,0.52008,0.24358,0.52008,0.30271,0.20788,0.52008,0.58637,0.19296,0.47006,0.20963,0.58637,0.47006,0.21985,0.27204,0.15524,0.52008,0.23932,0.42998,0.58637,0.32743,0.47006,0.58637,0.21092,0.36838,0.30313,0.52008,0.52008,0.58637,0.24358,0.24347,0.30635,0.52008,0.58637,0.2406,0.20162,0.52008,0.58637,0.14068,0.02477,0.52008,0.58637,0.24207,0.52008,0.36838,0.47006,0.13099,0.58637,0.29944,0.47006,0.18851,0.10386,0.31319,0.04221,0.47006,0.42998,0.34383,0.07456,0.58637,0.36838,0.07854,0.52008,0.58637,0.11938,0.26404,0.3967,0.29854,0.29749,0.4098,0.26589,0.18842,0.58637,0.58637,0.58637,0.05559,0.27356,0.42998,0.48986,0.47006,0.52008,0.32526,0.52008,0.00857,0.29876,3e-05,0.18764,0.26399,0.58637,0.52008,0.25642,0.07316,0.04923,0.27728,0.30248,0.42998,0.10386,0.26927,0.58637,0.07343,0.42998,0.52008,0.42998,0.47006,0.58637,0.26801,0.52008,0.52008,0.24358,0.58637,0.30277,0.29793,0.58637,0.10067,0.09189,0.58637,0.3967,0.42998,0.18907,0.23892,0.58637,0.19158,0.26729,0.3028,0.42998,0.11437,0.32176,0.34383,0.26433,0.58637,0.58637,0.1072,0.47006,0.47006,0.52008,0.42998,1.0,0.3967,0.30985,0.58637,0.28597,0.17225,0.15003,0.3967,0.31319,0.58637,0.17066,0.52008,0.17815,0.2406,0.00134,0.02574,0.52008,0.52008,0.42998,0.58637,0.58637,0.26785,0.29644
0.30103,0.1898,0.3967,0.36838,0.3967,0.3967,0.34383,0.20072,0.32659,0.23334,0.25642,0.16362,0.3967,0.30119,0.01287,0.15268,0.34383,0.23394,0.24358,0.3967,0.21733,0.16667,0.25455,0.36838,0.30119,0.04157,0.3967,0.3967,0.32227,0.30143,0.3967,0.26462,0.20502,0.15617,0.2274,0.36838,0.3967,0.30313,0.13503,0.3967,0.03879,0.28597,0.34383,0.39922,0.3967,0.3967,0.23562,0.47006,0.43335,0.3967,0.34383,0.36838,0.21092,0.06575,0.27049,0.34383,2e-05,0.36838,0.32227,0.36838,0.36838,0.3967,0.3967,0.00278,0.36838,0.11711,0.33786,0.1814,0.2957,0.28597,0.30313,0.34383,0.24534,0.26397,0.13099,0.3026,0.18214,0.36838,0.32227,0.30313,0.25642,0.00095,0.10386,0.23659,0.25642,0.30062,0.23835,0.29847,0.19046,0.18089,0.32227,0.30313,0.19528,0.0406,0.2386,0.22045,0.27694,0.25051,0.3967,0.19165,0.20124,0.29387,0.1904,0.30119,0.17626,0.3967,0.25796,0.2318,0.36838,0.20162,0.36838,0.22738,0.18059,0.36838,0.3967,0.16362,0.21015,0.18708,0.3967,0.34383,0.23204,0.21276,0.22095,0.36838,0.22811,0.27312,0.51946,0.3967,0.28729,0.35303,0.17734,0.28597,0.34798,0.36838,0.28702,0.23435,0.20162,0.34383,0.3967,0.36838,0.22216,0.25051,0.18489,0.36838,0.3967,0.09713,0.02295,0.36838,0.3967,0.34383,0.208,0.1668,0.34383,0.11437,0.29416,0.23645,0.38348,0.20786,0.09189,0.3967,0.05244,0.26978,0.41025,0.27049,0.0773,0.3967,0.28597,0.14185,0.36838,0.3967,0.14593,0.24524,0.20631,0.27929,0.3063,0.3967,0.34383,0.28597,0.30362,0.29071,0.3967,0.0773,0.36838,0.32227,0.36838,0.3967,0.36838,0.36838,0.36838,0.00808,0.27694,0.0071,0.27724,0.24781,0.3967,0.21656,0.21092,0.06575,0.06243,0.36838,0.261,0.16607,0.09189,0.34383,0.3967,0.1377,0.32227,0.36838,0.22211,0.21015,0.3967,0.28533,0.36838,0.36838,0.20162,0.2761,0.3967,0.3967,0.33211,0.14744,0.08663,0.3967,0.1898,0.19046,0.22161,0.2379,0.3967,0.21216,0.20699,0.22757,0.32227,0.10067,0.3967,0.22789,0.24038,0.3967,0.3967,0.09469,0.34383,0.34383,0.21524,0.32135,0.3967,1.0,0.20406,0.3967,0.25642,0.25642,0.2318,0.30313,0.3967,0.3967,0.25642,0.36838,0.27049,0.25051,0.00129,0.02384,0.22242,0.36838,0.14792,0.20428,0.3967,0.2503,0.23964
0.12105,0.18025,0.47006,0.42998,0.3967,0.47006,0.3967,0.18416,0.21521,0.22724,0.28597,0.17734,0.47006,0.24602,0.02958,0.16796,0.3967,0.2516,0.27049,0.47006,0.19705,0.13466,0.24789,0.24166,0.24602,0.04348,0.47006,0.47006,0.20128,0.26236,0.47006,0.24149,0.22347,0.17367,0.19065,0.2346,0.47006,0.34383,0.10199,0.47006,0.01375,0.16886,0.21502,0.14425,0.47006,0.47006,0.27557,0.47006,0.24278,0.47006,0.3967,0.42998,0.2318,0.06932,0.30313,0.23539,2e-05,0.42998,0.21867,0.42998,0.42998,0.24973,0.47006,0.003,0.42998,0.09415,0.24602,0.19233,0.23185,0.32227,0.19858,0.3967,0.24892,0.19518,0.15149,0.21557,0.17579,0.42998,0.21948,0.34383,0.28597,0.00101,0.08578,0.24336,0.28597,0.24662,0.25503,0.19619,0.19664,0.18437,0.20641,0.21941,0.19071,0.04302,0.19234,0.16929,0.25176,0.21508,0.3967,0.3967,0.2108,0.24779,0.10225,0.24602,0.10894,0.2509,0.24667,0.16351,0.42998,0.22095,0.42998,0.24931,0.1862,0.42998,0.47006,0.17734,0.20669,0.26966,0.47006,0.3967,0.19875,0.24299,0.14846,0.42998,0.21122,0.36838,0.24357,0.27612,0.3967,0.25188,0.19296,0.32227,0.1416,0.42998,0.22598,0.47006,0.22095,0.21101,0.25476,0.42998,0.47006,0.21508,0.18489,0.42998,0.47006,0.13099,0.02477,0.42998,0.47006,0.21103,0.42998,0.32227,0.3967,0.12227,0.24357,0.25065,0.2035,0.17411,0.09761,0.26169,0.04663,0.3967,0.19143,0.30313,0.09189,0.47006,0.32227,0.08458,0.42998,0.47006,0.11978,0.22699,0.34383,0.24483,0.25079,0.30953,0.23539,0.19125,0.24483,0.24437,0.47006,0.05826,0.23301,0.36838,0.27638,0.3967,0.42998,0.28746,0.42998,0.00832,0.25176,3e-05,0.19224,0.23158,0.47006,0.42998,0.2318,0.07316,0.05229,0.23798,0.2567,0.36838,0.10386,0.23945,0.47006,0.08458,0.36838,0.42998,0.36838,0.20669,0.47006,0.2628,0.42998,0.42998,0.22095,0.24235,0.24781,0.24357,0.27708,0.05833,0.08663,0.47006,0.18025,0.19664,0.1758,0.21004,0.47006,0.22518,0.23673,0.24945,0.36838,0.11437,0.47006,0.16095,0.22786,0.47006,0.47006,0.10067,0.3967,0.3967,0.22851,0.20337,0.30985,0.20406,1.0,0.47006,0.25642,0.15965,0.13995,0.34383,0.26169,0.47006,0.15727,0.42998,0.16091,0.21508,0.00137,0.02477,0.22333,0.42998,0.36838,0.47006,0.47006,0.23322,0.24967
