0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0.10504,6e-05,0.17388,0.12856,0.13301,0.00249,0.00063,0.02667,0.22057,0.35731,0.01485,0.28589,0.15111,0.17121,0.33022,0.10838,0.48959,0.26286,0.30595,0.11735,0.09617,0.13694,0.2397,0.19464,0.10451,0.13265,0.15336,0.2208,0.24383,0.25801,0.53875,0.36422,0.34257,0.6035,0.6035,0.45001,0.6035,0.48959,0.45001,0.32773,0.22813,0.30595,0.53875,0.53875,0.26286,0.27596,0.38877,0.36422,0.53875,0.19468,0.6035,0.23181,0.53875,0.6035,0.53875,0.45001,0.28512,0.38877,0.41699,0.28245,0.2579,0.30595,1.0,0.36422,0.29938,0.53875,0.23435,0.27315,0.41699,0.27446,0.6035,0.32682,0.33365,0.25362,0.6035,0.25162,0.32682,0.32081,0.6035,0.29539,0.53875,0.45001,0.6035,0.31329,0.34043,0.34088,0.53875,0.48959,0.27596,0.31451,0.6035,0.34461,0.31889,0.31072,0.6035,0.45001,0.53875,0.45001,0.39616,0.30897,0.48959,0.6035,0.2208,0.48959,0.53875,0.53875,0.48959,0.31847,0.6035,0.37751,0.53875,0.6035,0.53875,0.34005,0.48959,0.6035,0.53875,0.53875,0.32328,0.4152,0.6035,0.42887,0.6035,0.3324,0.6035,0.6035
0.02101,0.0146,0.14144,0.37011,0.27734,0.00249,0.00064,0.02488,0.25368,0.36422,0.01357,0.17145,0.29058,0.12856,0.22313,0.12092,0.26691,0.20251,0.13893,0.11108,0.08211,0.11394,0.20848,0.26204,0.08425,0.10451,0.16068,0.27755,0.28903,0.29727,0.34257,0.22283,0.25082,0.33259,0.22601,0.23993,0.22601,0.23842,0.30346,0.36422,0.22531,0.25082,0.34257,0.32177,0.16536,0.18221,0.27899,0.26286,0.29144,0.15637,0.33259,0.18098,0.23698,0.30226,0.34257,0.30595,0.23374,0.26878,0.29025,0.36799,0.21328,0.14561,0.36422,1.0,0.34257,0.34257,0.16582,0.26237,0.26051,0.30403,0.22124,0.3863,0.32328,0.3463,0.48793,0.22869,0.27709,0.25462,0.28648,0.19726,0.34257,0.17524,0.31389,0.22117,0.28284,0.28384,0.41386,0.27703,0.21087,0.32547,0.22265,0.27326,0.24736,0.18655,0.36422,0.20979,0.26788,0.20979,0.36422,0.24898,0.34914,0.19527,0.25082,0.1956,0.34257,0.22811,0.1956,0.33645,0.23893,0.36422,0.20787,0.27302,0.34257,0.25763,0.23491,0.26602,0.20564,0.32177,0.2397,0.36422,0.36422,0.36422,0.24151,0.23376,0.36422,0.36422
0.03563,6e-05,0.16772,0.12466,0.07675,0.00246,0.00061,0.04357,0.17386,0.27218,0.01419,0.28296,0.101,0.09285,0.2738,0.08274,0.45001,0.25082,0.29025,0.12092,0.05904,0.13265,0.22939,0.14052,0.09617,0.12092,0.10838,0.16418,0.18532,0.19692,0.48959,0.34257,0.32328,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.27867,0.18439,0.17513,0.26103,0.48959,0.25082,0.26286,0.36422,0.34257,0.48959,0.18732,0.53875,0.19871,0.48959,0.53875,0.48959,0.41699,0.23111,0.36422,0.38877,0.21216,0.21355,0.26286,0.29938,0.34257,1.0,0.33175,0.23427,0.23056,0.38877,0.21171,0.53875,0.24846,0.22914,0.19672,0.53875,0.19723,0.24846,0.25124,0.53875,0.24954,0.48959,0.41699,0.53875,0.27171,0.27196,0.27199,0.48959,0.45001,0.26286,0.24714,0.53875,0.27221,0.24734,0.21857,0.53875,0.41699,0.48959,0.41699,0.2749,0.24744,0.45001,0.53875,0.16418,0.45001,0.48959,0.48959,0.45001,0.24799,0.53875,0.28633,0.48959,0.53875,0.48959,0.27194,0.45001,0.53875,0.48959,0.48959,0.30595,0.35622,0.53875,0.27899,0.53875,0.27147,0.53875,0.28561
0.04631,6e-05,0.16772,0.12466,0.14617,0.00246,0.00061,0.08549,0.34257,0.53875,0.01419,0.45001,0.19468,0.17388,0.53875,0.14144,0.45001,0.25082,0.29025,0.12092,0.0918,0.13265,0.22939,0.27596,0.09617,0.12092,0.20251,0.32328,0.36422,0.38877,0.48959,0.34257,0.32328,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.53875,0.36422,0.21656,0.29652,0.48959,0.25082,0.26286,0.36422,0.34257,0.48959,0.18732,0.53875,0.38877,0.48959,0.53875,0.48959,0.41699,0.45001,0.36422,0.38877,0.41699,0.41699,0.26286,0.53875,0.34257,0.33175,1.0,0.53875,0.53875,0.38877,0.41699,0.53875,0.48959,0.45001,0.38877,0.53875,0.38877,0.48959,0.48959,0.53875,0.48959,0.48959,0.41699,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.53875,0.48959,0.41699,0.53875,0.41699,0.48959,0.41699,0.53875,0.48959,0.45001,0.53875,0.32328,0.45001,0.48959,0.48959,0.45001,0.48959,0.53875,0.29968,0.48959,0.53875,0.48959,0.53875,0.45001,0.53875,0.48959,0.48959,0.30595,0.53875,0.53875,0.53875,0.53875,0.53875,0.53875,0.3211
0.04548,6e-05,0.15114,0.07936,0.09027,0.00249,0.00062,0.02864,0.18016,0.21493,0.0144,0.27985,0.11089,0.11243,0.22163,0.07808,0.21763,0.21981,0.1571,0.12466,0.09617,0.12856,0.11933,0.13773,0.0936,0.11735,0.18951,0.15586,0.1746,0.17952,0.38877,0.17508,0.30595,0.23088,0.2422,0.23342,0.2422,0.19351,0.19368,0.25977,0.19816,0.25082,0.45001,0.21677,0.16058,0.1261,0.17245,0.29025,0.21313,0.16772,0.23088,0.20477,0.22117,0.22724,0.38877,0.34257,0.47479,0.17304,0.32328,0.19523,0.20254,0.22939,0.23435,0.16582,0.23427,0.53875,1.0,0.48238,0.17831,0.19292,0.25986,0.21833,0.19065,0.19888,0.23088,0.19975,0.21833,0.28587,0.22521,0.2507,0.38877,0.18939,0.22724,0.21732,0.23088,0.23107,0.22847,0.19877,0.22939,0.22233,0.24018,0.23493,0.21226,0.21674,0.41699,0.18969,0.23061,0.18969,0.218,0.23017,0.19626,0.2278,0.14394,0.20963,0.38877,0.21279,0.20963,0.2159,0.2269,0.21793,0.2236,0.48959,0.38877,0.26279,0.21093,0.22142,0.22216,0.21677,0.26286,0.21895,0.41699,0.2211,0.41699,0.22901,0.41699,0.41699
0.0763,0.01123,0.15114,0.11294,0.13252,0.00249,0.00062,0.02864,0.25235,0.22781,0.0144,0.2009,0.15314,0.13641,0.2425,0.07463,0.22582,0.21981,0.13598,0.10744,0.09617,0.12856,0.14644,0.16952,0.0936,0.11735,0.22069,0.18765,0.26111,0.21131,0.38877,0.1866,0.30595,0.26446,0.2422,0.24229,0.2422,0.21402,0.22726,0.21704,0.21547,0.25082,0.45001,0.25035,0.16058,0.14661,0.20167,0.29025,0.24126,0.16772,0.26446,0.19519,0.24795,0.25537,0.38877,0.34257,0.27357,0.20314,0.32328,0.23748,0.22858,0.14617,0.27315,0.26237,0.23056,0.53875,0.48238,1.0,0.20609,0.27943,0.23931,0.26058,0.20772,0.27962,0.26446,0.23439,0.26058,0.32843,0.25028,0.24728,0.38877,0.18939,0.26474,0.24575,0.27992,0.28054,0.33453,0.22655,0.22939,0.25215,0.24018,0.26941,0.24405,0.28038,0.41699,0.2173,0.23786,0.2173,0.24081,0.26271,0.21984,0.22008,0.15586,0.20963,0.38877,0.24039,0.20963,0.25388,0.2545,0.24623,0.2236,0.31403,0.38877,0.29453,0.21869,0.24298,0.22216,0.25035,0.26286,0.24406,0.41699,0.25891,0.25395,0.25176,0.41699,0.41699
0.02404,0.0081,0.17388,0.17337,0.15249,0.00249,0.00064,0.02864,0.28494,0.41699,0.01398,0.19026,0.15787,0.13694,0.23327,0.13694,0.25957,0.21981,0.13779,0.09302,0.08646,0.12092,0.1939,0.16722,0.0936,0.11066,0.15004,0.18535,0.2999,0.20902,0.38877,0.21331,0.27596,0.3214,0.24903,0.26469,0.24903,0.22462,0.28419,0.41699,0.23978,0.25082,0.38877,0.30729,0.17299,0.15721,0.24589,0.36422,0.31324,0.16772,0.3214,0.19411,0.27225,0.29673,0.45001,0.34257,0.23333,0.24975,0.32328,0.24821,0.2138,0.17503,0.41699,0.26051,0.38877,0.38877,0.17831,0.20609,1.0,0.39799,0.28051,0.27131,0.36422,0.21936,0.3214,0.24194,0.35922,0.25624,0.37095,0.21571,0.38877,0.18932,0.41017,0.25181,0.29906,0.29963,0.36237,0.57458,0.22939,0.2521,0.24562,0.27648,0.24176,0.18943,0.41699,0.20817,0.2973,0.20817,0.41699,0.24979,0.30923,0.21881,0.27596,0.21272,0.38877,0.23127,0.21272,0.26148,0.24538,0.41699,0.22757,0.28434,0.38877,0.26227,0.23224,0.32127,0.22537,0.30729,0.26286,0.41699,0.41699,0.41699,0.2497,0.24141,0.41699,0.41699
0.04676,0.00974,0.16772,0.16265,0.38184,0.00251,0.00064,0.02813,0.58634,0.23845,0.01419,0.20904,0.38184,0.09925,0.35946,0.07388,0.27301,0.22939,0.14066,0.09285,0.08875,0.12466,0.18854,0.33867,0.09617,0.11394,0.2983,0.35839,0.60837,0.38455,0.41699,0.22455,0.29025,0.32533,0.25423,0.27182,0.25423,0.24979,0.28243,0.23139,0.38802,0.26286,0.41699,0.30882,0.15921,0.17525,0.25047,0.34257,0.33067,0.17388,0.32533,0.19954,0.29254,0.31088,0.48959,0.36422,0.41859,0.25282,0.34257,0.48009,0.37579,0.18917,0.27446,0.30403,0.21171,0.41699,0.19292,0.27943,0.39799,1.0,0.2964,0.50647,0.21162,0.41875,0.32533,0.42023,0.56708,0.458,0.36251,0.22945,0.41699,0.19821,0.38567,0.30295,0.52036,0.52234,0.40545,0.35362,0.2397,0.41988,0.2527,0.47921,0.42175,0.22658,0.45001,0.22298,0.31952,0.22298,0.24803,0.44355,0.3058,0.23574,0.15767,0.24946,0.41699,0.24936,0.24946,0.47913,0.26588,0.25426,0.23428,0.28481,0.41699,0.4548,0.25231,0.32784,0.23315,0.30882,0.27596,0.25001,0.45001,0.26264,0.26435,0.36258,0.45001,0.45001
0.02404,6e-05,0.18732,0.10755,0.10608,0.00249,0.00063,0.02763,0.20401,0.6035,0.0144,0.28849,0.12417,0.15637,0.31453,0.14617,0.35591,0.26286,0.20654,0.11735,0.09617,0.13694,0.15294,0.16875,0.09884,0.12466,0.1376,0.19491,0.22141,0.23211,0.53875,0.23024,0.34257,0.34502,0.35972,0.42046,0.35972,0.26989,0.26828,0.6035,0.28569,0.30595,0.53875,0.31265,0.2077,0.16307,0.23067,0.36422,0.38447,0.19468,0.34502,0.25592,0.39333,0.33637,0.69971,0.45001,0.27952,0.23204,0.41699,0.25552,0.24245,0.30595,0.6035,0.22124,0.53875,0.53875,0.25986,0.23931,0.28051,0.2964,1.0,0.29989,0.48959,0.23039,0.34502,0.23262,0.29989,0.29865,0.33185,0.308,0.53875,0.25816,0.33637,0.6035,0.32376,0.32397,0.3282,0.28051,0.27596,0.30441,0.35532,0.33375,0.293,0.45001,0.6035,0.25884,0.37107,0.25884,0.6035,0.29182,0.27387,0.41311,0.34257,0.28974,0.53875,0.30321,0.28974,0.29624,0.33559,0.6035,0.31776,0.6035,0.53875,0.32357,0.29083,0.32779,0.31483,0.31265,0.32328,0.6035,0.6035,0.6035,0.6035,0.32573,0.6035,0.6035
0.0508,0.00741,0.16772,0.28773,0.4888,0.00251,0.00064,0.02813,0.42023,0.28427,0.01507,0.24174,0.50795,0.10777,0.40707,0.07925,0.3036,0.25082,0.15558,0.09042,0.09884,0.13265,0.20899,0.44272,0.10162,0.12856,0.31685,0.45139,0.48009,0.48413,0.48959,0.24223,0.32328,0.3727,0.30271,0.27008,0.30271,0.27772,0.31181,0.27644,0.4192,0.29025,0.48959,0.34812,0.17558,0.18414,0.27214,0.34257,0.33148,0.18732,0.3727,0.22603,0.28905,0.35606,0.48959,0.41699,0.46036,0.27482,0.38877,0.61911,0.4097,0.15219,0.32682,0.3863,0.24846,0.48959,0.21833,0.26058,0.27131,0.50647,0.29989,1.0,0.28908,0.50799,0.49078,0.45814,0.56603,0.50801,0.4272,0.26845,0.48959,0.22643,0.36535,0.2801,0.51302,0.5151,0.35716,0.30193,0.26286,0.52778,0.30074,0.53878,0.47147,0.24903,0.53875,0.24497,0.31914,0.24497,0.29569,0.49264,0.36519,0.28089,0.17544,0.25228,0.48959,0.28127,0.25228,0.59404,0.30585,0.30209,0.27374,0.32641,0.48959,0.51123,0.28117,0.32921,0.27232,0.34812,0.30595,0.2983,0.53875,0.31295,0.30309,0.4109,0.53875,0.53875
0.06035,6e-05,0.16189,0.12856,0.09527,0.00254,0.00064,0.02864,0.17537,0.25821,0.01485,0.22117,0.11336,0.11627,0.25688,0.07964,0.41699,0.2397,0.27596,0.11066,0.10162,0.12856,0.2397,0.15724,0.10451,0.13265,0.11693,0.16508,0.18853,0.19422,0.45001,0.32328,0.30595,0.48959,0.48959,0.38877,0.48959,0.41699,0.38877,0.25337,0.18345,0.27596,0.45001,0.45001,0.2397,0.25082,0.34257,0.32328,0.45001,0.1804,0.48959,0.18545,0.45001,0.48959,0.45001,0.38877,0.22522,0.34257,0.36422,0.21408,0.20823,0.25082,0.33365,0.32328,0.22914,0.45001,0.19065,0.20772,0.36422,0.21162,0.48959,0.28908,1.0,0.21964,0.48959,0.19735,0.24471,0.25581,0.48959,0.22867,0.45001,0.45001,0.48959,0.24658,0.36109,0.25874,0.45001,0.41699,0.25082,0.23615,0.48959,0.25995,0.23712,0.22233,0.48959,0.38877,0.45001,0.38877,0.27488,0.2391,0.41699,0.48959,0.16508,0.41699,0.45001,0.45001,0.41699,0.24214,0.48959,0.28292,0.45001,0.48959,0.45001,0.25847,0.41699,0.48959,0.45001,0.45001,0.29025,0.27968,0.48959,0.30333,0.48959,0.25592,0.48959,0.48959
0.04048,0.00945,0.15114,0.22389,0.35855,0.0026,0.00064,0.02864,0.35558,0.21724,0.01578,0.19396,0.36993,0.0911,0.30204,0.07089,0.24573,0.21981,0.13289,0.09325,0.09617,0.12092,0.17657,0.53797,0.10451,0.13265,0.2416,0.55951,0.41875,0.58865,0.38877,0.20395,0.27596,0.28856,0.23211,0.2292,0.23211,0.22163,0.27445,0.2141,0.32782,0.25082,0.45001,0.27445,0.14886,0.15422,0.2241,0.29025,0.26321,0.16772,0.28856,0.18434,0.23707,0.27732,0.38877,0.34257,0.35215,0.22593,0.32328,0.47737,0.31853,0.14144,0.25362,0.3463,0.19672,0.38877,0.19888,0.27962,0.21936,0.41875,0.23039,0.50799,0.21964,1.0,0.36391,0.34934,0.41818,0.38699,0.27076,0.20967,0.38877,0.20616,0.28542,0.24105,0.40243,0.40393,0.33906,0.23983,0.22939,0.58842,0.23091,0.40159,0.33924,0.21268,0.41699,0.20714,0.25574,0.20714,0.22524,0.3718,0.27573,0.21641,0.14615,0.20198,0.38877,0.23024,0.20198,0.434,0.24435,0.23224,0.2153,0.30277,0.38877,0.38201,0.22797,0.25492,0.21441,0.27445,0.26286,0.22663,0.41699,0.23882,0.24665,0.29933,0.41699,0.41699
0.02323,0.0109,0.17388,0.39037,0.29697,0.00249,0.00062,0.02667,0.26221,0.6035,0.01485,0.25579,0.31506,0.15637,0.33905,0.14617,0.34763,0.26286,0.16797,0.10813,0.09617,0.13694,0.23275,0.29845,0.09884,0.12466,0.1785,0.32461,0.29471,0.36181,0.53875,0.27068,0.34257,0.45393,0.35093,0.30768,0.35093,0.31623,0.37718,0.6035,0.27924,0.30595,0.53875,0.42155,0.20219,0.20941,0.31938,0.36422,0.38802,0.19468,0.45393,0.24779,0.3289,0.4204,0.53875,0.45001,0.31342,0.32462,0.41699,0.44641,0.28192,0.16768,0.6035,0.48793,0.53875,0.53875,0.23088,0.26446,0.3214,0.32533,0.34502,0.49078,0.48959,0.36391,1.0,0.28872,0.3727,0.34969,0.40357,0.29809,0.53875,0.24925,0.43311,0.31232,0.37448,0.37524,0.43604,0.3577,0.27596,0.42479,0.34675,0.39007,0.34093,0.2494,0.6035,0.27459,0.36332,0.27459,0.6035,0.34365,0.43711,0.31558,0.34257,0.28183,0.53875,0.31896,0.28183,0.43658,0.35134,0.6035,0.30956,0.38698,0.53875,0.37382,0.31428,0.3813,0.30688,0.42155,0.32328,0.6035,0.6035,0.6035,0.35175,0.3495,0.6035,0.6035
0.04245,0.00576,0.16189,0.1372,0.33009,0.00243,0.00065,0.02576,0.5002,0.22069,0.0144,0.19508,0.34471,0.09394,0.33143,0.07521,0.24698,0.2397,0.13363,0.07819,0.08646,0.12856,0.25518,0.30796,0.0936,0.11735,0.33164,0.32609,0.40192,0.37022,0.38877,0.22862,0.27596,0.28872,0.23435,0.22141,0.23435,0.22479,0.34321,0.21428,0.37926,0.25082,0.38877,0.27461,0.15964,0.15738,0.22495,0.32328,0.26421,0.16772,0.28872,0.21748,0.23035,0.27832,0.38877,0.34257,0.39938,0.22666,0.32328,0.43505,0.46733,0.13105,0.25162,0.22869,0.19723,0.38877,0.19975,0.23439,0.24194,0.42023,0.23262,0.45814,0.19735,0.34934,0.28872,1.0,0.45814,0.44211,0.27213,0.42166,0.38877,0.18583,0.2858,0.22118,0.41758,0.41912,0.28134,0.26832,0.22939,0.4069,0.23315,0.43717,0.3825,0.20413,0.41699,0.20077,0.28125,0.20077,0.22884,0.55047,0.23474,0.21851,0.14943,0.20417,0.38877,0.22387,0.20417,0.43598,0.23798,0.23481,0.21752,0.25248,0.38877,0.41626,0.23004,0.25744,0.2166,0.27461,0.26286,0.23037,0.41699,0.24141,0.23458,0.35152,0.41699,0.41699
0.05041,0.00741,0.16772,0.16565,0.39431,0.00246,0.00064,0.02621,0.47087,0.28427,0.01462,0.24174,0.41143,0.10777,0.40707,0.07925,0.3036,0.25082,0.1721,0.09392,0.0936,0.13265,0.19828,0.36465,0.09617,0.12092,0.31685,0.38832,0.54069,0.42106,0.48959,0.24223,0.32328,0.3727,0.30271,0.27008,0.30271,0.27772,0.31181,0.27644,0.4192,0.29025,0.48959,0.34812,0.18814,0.18414,0.27214,0.34257,0.33148,0.18732,0.3727,0.22603,0.28905,0.35606,0.48959,0.41699,0.46036,0.27482,0.38877,0.52972,0.4097,0.15219,0.32682,0.27709,0.24846,0.48959,0.21833,0.26058,0.35922,0.56708,0.29989,0.56603,0.24471,0.41818,0.3727,0.45814,1.0,0.56497,0.43512,0.26845,0.48959,0.22643,0.46442,0.2801,0.51302,0.5151,0.35716,0.38984,0.26286,0.4686,0.30074,0.53878,0.47147,0.24903,0.53875,0.24497,0.31914,0.24497,0.29569,0.49264,0.36519,0.28089,0.17544,0.25228,0.48959,0.28127,0.25228,0.53374,0.30585,0.30209,0.27374,0.32641,0.48959,0.51123,0.28117,0.39758,0.27232,0.34812,0.30595,0.2983,0.53875,0.31295,0.30309,0.4109,0.53875,0.53875
0.07523,0.00521,0.16772,0.14264,0.3363,0.01262,0.01093,0.02621,0.40813,0.29451,0.02047,0.24324,0.35342,0.19802,0.39879,0.08537,0.29112,0.16651,0.19149,0.09692,0.0936,0.13265,0.18359,0.33122,0.06652,0.12092,0.36169,0.35488,0.43162,0.38762,0.48959,0.23288,0.32328,0.34969,0.30055,0.26112,0.30055,0.27087,0.2888,0.27791,0.39136,0.29025,0.48959,0.32511,0.20078,0.17729,0.25488,0.18544,0.31557,0.18732,0.34969,0.22803,0.28445,0.34015,0.48959,0.41699,0.48075,0.25645,0.38877,0.47171,0.40734,0.14628,0.32081,0.25462,0.25124,0.48959,0.28587,0.32843,0.25624,0.458,0.29865,0.50801,0.25581,0.38699,0.34969,0.44211,0.56497,1.0,0.33437,0.30198,0.48959,0.22851,0.35842,0.28052,0.48147,0.48293,0.33118,0.28686,0.17329,0.4374,0.29923,0.49994,0.43804,0.26653,0.53875,0.28282,0.30871,0.28282,0.30481,0.59277,0.28005,0.28353,0.18536,0.25197,0.48959,0.31912,0.25197,0.48749,0.3437,0.30837,0.27297,0.30906,0.48959,0.48022,0.2751,0.32088,0.27195,0.40801,0.30595,0.30719,0.53875,0.31713,0.29294,0.40092,0.53875,0.53875
0.02323,0.00731,0.17388,0.1661,0.15292,0.00249,0.00063,0.02763,0.29717,0.6035,0.01485,0.25212,0.17101,0.15637,0.33386,0.14617,0.32255,0.26286,0.16328,0.09164,0.09617,0.13694,0.20244,0.19974,0.09884,0.12466,0.16339,0.2259,0.33188,0.26311,0.27979,0.2524,0.18972,0.40357,0.3346,0.28588,0.3346,0.29688,0.32683,0.6035,0.34619,0.30595,0.53875,0.3712,0.18094,0.19006,0.28327,0.36422,0.355,0.11292,0.40357,0.23662,0.31311,0.38738,0.53875,0.45001,0.30091,0.28589,0.41699,0.30236,0.27303,0.15846,0.6035,0.28648,0.53875,0.53875,0.22521,0.25028,0.37095,0.36251,0.33185,0.4272,0.48959,0.27076,0.40357,0.27213,0.43512,0.33437,1.0,0.28938,0.53875,0.33801,0.49441,0.31046,0.36058,0.36107,0.38008,0.40725,0.27596,0.33165,0.33268,0.37189,0.32399,0.24281,0.6035,0.26104,0.34301,0.26104,0.6035,0.32921,0.38326,0.31318,0.34257,0.40049,0.28308,0.30541,0.40049,0.33903,0.33779,0.6035,0.29795,0.35793,0.53875,0.4274,0.30047,0.42851,0.29657,0.3712,0.32328,0.6035,0.6035,0.6035,0.33496,0.34184,0.6035,0.6035
0.02255,6e-05,0.16772,0.09104,0.09673,0.00246,0.00062,0.02715,0.3776,0.27196,0.01462,0.24675,0.11385,0.0863,0.28128,0.08155,0.24781,0.25082,0.15846,0.11394,0.09884,0.13265,0.13668,0.15446,0.10162,0.12856,0.16409,0.17813,0.20307,0.21087,0.48959,0.22729,0.32328,0.29809,0.31265,0.26226,0.31265,0.2389,0.2372,0.27794,0.24285,0.29025,0.48959,0.27351,0.1887,0.14532,0.2062,0.38877,0.26779,0.18732,0.29809,0.281,0.27729,0.29237,0.48959,0.41699,0.26311,0.20711,0.38877,0.23214,0.3758,0.26286,0.29539,0.19726,0.24954,0.48959,0.2507,0.24728,0.21571,0.22945,0.308,0.26845,0.22867,0.20967,0.29809,0.42166,0.26845,0.30198,0.28938,1.0,0.48959,0.23051,0.29237,0.27603,0.28645,0.28662,0.2887,0.24633,0.26286,0.30812,0.30938,0.29597,0.26128,0.21772,0.53875,0.23096,0.30395,0.23096,0.27428,0.45624,0.24238,0.28245,0.164,0.25859,0.48959,0.26727,0.25859,0.26563,0.29185,0.27517,0.28094,0.53875,0.48959,0.28631,0.24797,0.28495,0.27876,0.27351,0.30595,0.27493,0.53875,0.27776,0.53875,0.31325,0.53875,0.53875
0.02363,6e-05,0.16772,0.12466,0.15637,0.00246,0.00064,0.02715,0.38877,0.53875,0.01462,0.45001,0.1804,0.15114,0.53875,0.14144,0.45001,0.25082,0.29025,0.11394,0.09884,0.14144,0.25082,0.27596,0.10162,0.12856,0.20251,0.32328,0.41699,0.38877,0.48959,0.34257,0.32328,0.53875,0.53875,0.41699,0.53875,0.45001,0.41699,0.53875,0.36422,0.29025,0.48959,0.48959,0.25082,0.26286,0.36422,0.34257,0.48959,0.18732,0.53875,0.38877,0.48959,0.53875,0.48959,0.41699,0.45001,0.36422,0.20876,0.41699,0.41699,0.26286,0.53875,0.34257,0.48959,0.48959,0.38877,0.38877,0.38877,0.41699,0.53875,0.48959,0.45001,0.38877,0.53875,0.38877,0.48959,0.48959,0.53875,0.48959,1.0,0.41699,0.53875,0.53875,0.53875,0.53875,0.48959,0.45001,0.26286,0.48959,0.53875,0.53875,0.48959,0.41699,0.53875,0.41699,0.48959,0.41699,0.53875,0.48959,0.45001,0.53875,0.32328,0.45001,0.48959,0.48959,0.45001,0.48959,0.53875,0.27971,0.48959,0.53875,0.48959,0.53875,0.45001,0.53875,0.48959,0.48959,0.30595,0.53875,0.53875,0.53875,0.53875,0.53875,0.29183,0.53875
0.02531,6e-05,0.15637,0.09057,0.09102,0.00257,0.00065,0.02916,0.16629,0.45001,0.01507,0.20253,0.10179,0.15114,0.23219,0.13265,0.21464,0.22939,0.14282,0.10752,0.10451,0.12466,0.12469,0.15058,0.10162,0.12856,0.11548,0.19471,0.19821,0.20699,0.21579,0.17474,0.1616,0.24925,0.26152,0.22935,0.26152,0.20654,0.20635,0.45001,0.35233,0.26286,0.41699,0.23273,0.16914,0.132,0.18251,0.30595,0.22853,0.10093,0.24925,0.22515,0.23702,0.24504,0.41699,0.36422,0.20711,0.18319,0.34257,0.31969,0.19291,0.2397,0.45001,0.17524,0.41699,0.41699,0.18939,0.18939,0.18932,0.19821,0.25816,0.22643,0.45001,0.20616,0.24925,0.18583,0.22643,0.22851,0.33801,0.23051,0.41699,1.0,0.24504,0.45001,0.23839,0.23851,0.24545,0.21242,0.2397,0.26836,0.30353,0.24672,0.2211,0.36422,0.45001,0.20175,0.23136,0.20175,0.45001,0.22211,0.20951,0.23707,0.29025,0.48557,0.2196,0.22813,0.48557,0.22451,0.24465,0.45001,0.2398,0.45001,0.41699,0.49824,0.21529,0.23875,0.23815,0.23273,0.27596,0.45001,0.45001,0.45001,0.45001,0.24167,0.45001,0.45001
0.02323,0.01274,0.17388,0.19564,0.17154,0.02208,0.04392,0.02667,0.31423,0.6035,0.06807,0.25334,0.18964,0.15637,0.34078,0.14617,0.34061,0.14185,0.18472,0.30654,0.09617,0.13694,0.22318,0.21459,0.06703,0.12466,0.1765,0.24075,0.35505,0.27796,0.53875,0.26668,0.34257,0.43311,0.34005,0.30344,0.34005,0.31382,0.35636,0.6035,0.27635,0.30595,0.53875,0.40073,0.20719,0.207,0.3067,0.21495,0.37702,0.19468,0.43311,0.24052,0.32859,0.40939,0.53875,0.45001,0.31219,0.31049,0.41699,0.32098,0.28199,0.17341,0.6035,0.31389,0.53875,0.53875,0.22724,0.26474,0.41017,0.38567,0.33637,0.36535,0.48959,0.28542,0.43311,0.2858,0.46442,0.35842,0.49441,0.29237,0.53875,0.24504,1.0,0.31744,0.37269,0.37335,0.41162,0.44648,0.14869,0.3463,0.33747,0.38612,0.33884,0.25521,0.6035,0.28623,0.35838,0.28623,0.6035,0.34164,0.41263,0.3141,0.34257,0.27531,0.53875,0.3306,0.27531,0.35478,0.36298,0.6035,0.30199,0.3807,0.53875,0.37213,0.31282,0.45365,0.3002,0.40073,0.32328,0.6035,0.6035,0.6035,0.35348,0.35048,0.6035,0.6035
